BAG:nika1 add 1xQuần vải thô lydo: Nhặt từ map at 04/11/2023 12:00 AM
BAG:nika1 add 27xĐá lục bảo (old: 26) lydo: Nhặt từ map at 04/11/2023 6:51 PM
BAG:nika1 add 41xNgọc Rồng 5 sao (old: 40) lydo: Nhặt từ map at 04/11/2023 6:51 PM
BAG:nika1 add 1xRada cấp 1 lydo: Nhặt từ map at 04/11/2023 6:52 PM
BAG:nika1 add 17xĐá Titan (old: 16) lydo: Nhặt từ map at 04/11/2023 6:52 PM
BAG:nika1 add 67xMảnh Quỷ bay (old: 66) lydo: Nhặt từ map at 04/11/2023 6:52 PM
BAG:nika1 add 76xMảnh Quỷ đất mẹ (old: 75) lydo: Nhặt từ map at 04/11/2023 6:54 PM
BAG:nika1 add 27xĐá Ruby (old: 26) lydo: Nhặt từ map at 04/11/2023 6:54 PM
BAG:nika1 add 9xĐá thạch anh tím (old: 8) lydo: Nhặt từ map at 04/11/2023 6:54 PM
BAG:nika1 add 68xMảnh Quỷ bay (old: 67) lydo: Nhặt từ map at 04/11/2023 6:54 PM
BAG:nika1 add 13xĐá Saphia (old: 12) lydo: Nhặt từ map at 04/11/2023 6:55 PM
BAG:nika1 add 1xQuần vải thô lydo: Nhặt từ map at 04/11/2023 6:55 PM
BAG:nika1 add 29xMảnh Quỷ đất (old: 28) lydo: Nhặt từ map at 04/11/2023 6:55 PM
BAG:nika1 add 30xMảnh Quỷ đất (old: 29) lydo: Nhặt từ map at 04/11/2023 6:56 PM
BAG:nika1 add 69xMảnh Quỷ bay (old: 68) lydo: Nhặt từ map at 04/11/2023 6:56 PM
BAG:nika1 add 42xNgọc Rồng 5 sao (old: 41) lydo: Nhặt từ map at 04/11/2023 6:57 PM
BAG:nika1 add 18xĐá Titan (old: 17) lydo: Nhặt từ map at 04/11/2023 6:57 PM
BAG:nika1 add 28xĐá lục bảo (old: 27) lydo: Nhặt từ map at 04/11/2023 6:57 PM
BAG:nika1 add 14xĐá Saphia (old: 13) lydo: Nhặt từ map at 04/11/2023 6:58 PM
BAG:nika1 add 77xMảnh Quỷ đất mẹ (old: 76) lydo: Nhặt từ map at 04/11/2023 6:58 PM
BAG:nika1 add 1xGăng vải thô lydo: Nhặt từ map at 04/11/2023 6:58 PM
BAG:nika1 add 1xGiầy vải thô lydo: Nhặt từ map at 04/11/2023 6:58 PM
BAG:nika1 add 19xĐá Titan (old: 18) lydo: Nhặt từ map at 04/11/2023 6:58 PM
BAG:nika1 add 70xMảnh Quỷ bay (old: 69) lydo: Nhặt từ map at 04/11/2023 6:58 PM
BAG:nika1 add 20xĐá Titan (old: 19) lydo: Nhặt từ map at 04/11/2023 6:58 PM
BAG:nika1 add 31xMảnh Quỷ đất (old: 30) lydo: Nhặt từ map at 04/11/2023 6:59 PM
BAG:nika1 add 32xMảnh Quỷ đất (old: 31) lydo: Nhặt từ map at 04/11/2023 6:59 PM
BAG:nika1 add 15xĐá Saphia (old: 14) lydo: Nhặt từ map at 04/11/2023 6:59 PM
BAG:nika1 add 16xĐá Saphia (old: 15) lydo: Nhặt từ map at 04/11/2023 7:00 PM
BAG:nika1 add 71xMảnh Quỷ bay (old: 70) lydo: Nhặt từ map at 04/11/2023 7:00 PM
BAG:nika1 add 78xMảnh Quỷ đất mẹ (old: 77) lydo: Nhặt từ map at 04/11/2023 7:00 PM
BAG:nika1 add 33xMảnh Quỷ đất (old: 32) lydo: Nhặt từ map at 04/11/2023 7:00 PM
BAG:nika1 add 34xMảnh Quỷ đất (old: 33) lydo: Nhặt từ map at 04/11/2023 7:00 PM
BAG:nika1 add 43xNgọc Rồng 5 sao (old: 42) lydo: Nhặt từ map at 04/11/2023 7:01 PM
BAG:nika1 add 35xMảnh Quỷ đất (old: 34) lydo: Nhặt từ map at 04/11/2023 7:01 PM
BAG:nika1 add 72xMảnh Quỷ bay (old: 71) lydo: Nhặt từ map at 04/11/2023 7:01 PM
BAG:nika1 add 36xMảnh Quỷ đất (old: 35) lydo: Nhặt từ map at 04/11/2023 7:01 PM
BAG:nika1 add 29xĐá lục bảo (old: 28) lydo: Nhặt từ map at 04/11/2023 7:01 PM
BAG:nika1 add 17xĐá Saphia (old: 16) lydo: Nhặt từ map at 04/11/2023 7:01 PM
BAG:nika1 add 37xMảnh Quỷ đất (old: 36) lydo: Nhặt từ map at 04/11/2023 7:01 PM
BAG:nika1 add 73xMảnh Quỷ bay (old: 72) lydo: Nhặt từ map at 04/11/2023 7:02 PM
BAG:nika1 add 38xMảnh Quỷ đất (old: 37) lydo: Nhặt từ map at 04/11/2023 7:02 PM
BAG:nika1 add 79xMảnh Quỷ đất mẹ (old: 78) lydo: Nhặt từ map at 04/11/2023 7:02 PM
BAG:nika1 add 39xMảnh Quỷ đất (old: 38) lydo: Nhặt từ map at 04/11/2023 7:02 PM
BAG:nika1 add 10xĐá thạch anh tím (old: 9) lydo: Nhặt từ map at 04/11/2023 7:02 PM
BAG:nika1 add 1xGăng vải thô lydo: Nhặt từ map at 04/11/2023 7:02 PM
BAG:nika1 add 40xMảnh Quỷ đất (old: 39) lydo: Nhặt từ map at 04/11/2023 7:03 PM
BAG:nika1 add 11xĐá thạch anh tím (old: 10) lydo: Nhặt từ map at 04/11/2023 7:03 PM
BAG:nika1 add 74xMảnh Quỷ bay (old: 73) lydo: Nhặt từ map at 04/11/2023 7:03 PM
BAG:nika1 add 34xNgọc Rồng 6 sao (old: 33) lydo: Nhặt từ map at 04/11/2023 7:03 PM
BAG:nika1 add 41xMảnh Quỷ đất (old: 40) lydo: Nhặt từ map at 04/11/2023 7:04 PM
BAG:nika1 add 21xĐá Titan (old: 20) lydo: Nhặt từ map at 04/11/2023 7:04 PM
BAG:nika1 add 44xNgọc Rồng 5 sao (old: 43) lydo: Nhặt từ map at 04/11/2023 7:05 PM
BAG:nika1 add 1xGiầy vải thô lydo: Nhặt từ map at 04/11/2023 7:06 PM
BAG:nika1 add 30xĐá lục bảo (old: 29) lydo: Nhặt từ map at 04/11/2023 7:06 PM
BAG:nika1 add 75xMảnh Quỷ bay (old: 74) lydo: Nhặt từ map at 04/11/2023 7:06 PM
BAG:nika1 add 42xMảnh Quỷ đất (old: 41) lydo: Nhặt từ map at 04/11/2023 7:07 PM
BAG:nika1 add 1xQuần vải thô lydo: Nhặt từ map at 04/11/2023 7:07 PM
BAG:nika1 add 76xMảnh Quỷ bay (old: 75) lydo: Nhặt từ map at 04/11/2023 7:08 PM
BAG:nika1 add 80xMảnh Quỷ đất mẹ (old: 79) lydo: Nhặt từ map at 04/11/2023 7:08 PM
BAG:nika1 add 43xMảnh Quỷ đất (old: 42) lydo: Nhặt từ map at 04/11/2023 7:08 PM
BAG:nika1 add 28xĐá Ruby (old: 27) lydo: Nhặt từ map at 04/11/2023 7:08 PM
BAG:nika1 add 81xMảnh Quỷ đất mẹ (old: 80) lydo: Nhặt từ map at 04/11/2023 7:08 PM
BAG:nika1 add 22xĐá Titan (old: 21) lydo: Nhặt từ map at 04/11/2023 7:09 PM
BAG:nika1 add 29xĐá Ruby (old: 28) lydo: Nhặt từ map at 04/11/2023 7:09 PM
BAG:nika1 add 30xĐá Ruby (old: 29) lydo: Nhặt từ map at 04/11/2023 7:09 PM
BAG:nika1 add 31xĐá lục bảo (old: 30) lydo: Nhặt từ map at 04/11/2023 7:09 PM
BAG:nika1 add 1xGăng vải thô lydo: Nhặt từ map at 04/11/2023 7:09 PM
BAG:nika1 add 45xNgọc Rồng 5 sao (old: 44) lydo: Nhặt từ map at 04/11/2023 7:10 PM
BAG:nika1 add 1xQuần vải thô lydo: Nhặt từ map at 04/11/2023 7:10 PM
BAG:nika1 add 77xMảnh Quỷ bay (old: 76) lydo: Nhặt từ map at 04/11/2023 7:10 PM
BAG:nika1 add 18xĐá Saphia (old: 17) lydo: Nhặt từ map at 04/11/2023 7:11 PM
BAG:nika1 add 44xMảnh Quỷ đất (old: 43) lydo: Nhặt từ map at 04/11/2023 7:11 PM
BAG:nika1 add 12xĐá thạch anh tím (old: 11) lydo: Nhặt từ map at 04/11/2023 7:12 PM
BAG:nika1 add 1xQuần vải thô lydo: Nhặt từ map at 04/11/2023 7:12 PM
BAG:nika1 add 1xGiầy vải thô lydo: Nhặt từ map at 04/11/2023 7:12 PM
BAG:nika1 add 45xMảnh Quỷ đất (old: 44) lydo: Nhặt từ map at 04/11/2023 7:13 PM
BAG:nika1 add 35xNgọc Rồng 6 sao (old: 34) lydo: Nhặt từ map at 04/11/2023 7:13 PM
BAG:nika1 add 13xĐá thạch anh tím (old: 12) lydo: Nhặt từ map at 04/11/2023 7:13 PM
BAG:nika1 add 19xĐá Saphia (old: 18) lydo: Nhặt từ map at 04/11/2023 7:13 PM
BAG:nika1 add 14xĐá thạch anh tím (old: 13) lydo: Nhặt từ map at 04/11/2023 7:14 PM
BAG:nika1 add 32xĐá lục bảo (old: 31) lydo: Nhặt từ map at 04/11/2023 7:14 PM
BAG:nika1 add 31xĐá Ruby (old: 30) lydo: Nhặt từ map at 04/11/2023 7:14 PM
BAG:nika1 add 1xÁo vải thô lydo: Nhặt từ map at 04/11/2023 7:14 PM
BAG:nika1 add 78xMảnh Quỷ bay (old: 77) lydo: Nhặt từ map at 04/11/2023 7:15 PM
BAG:nika1 add 82xMảnh Quỷ đất mẹ (old: 81) lydo: Nhặt từ map at 04/11/2023 7:15 PM
BAG:nika1 add 1xRada cấp 1 lydo: Nhặt từ map at 04/11/2023 7:15 PM
BAG:nika1 add 32xĐá Ruby (old: 31) lydo: Nhặt từ map at 04/11/2023 7:16 PM
BAG:nika1 add 46xMảnh Quỷ đất (old: 45) lydo: Nhặt từ map at 04/11/2023 7:16 PM
BAG:nika1 add 33xĐá Ruby (old: 32) lydo: Nhặt từ map at 04/11/2023 7:17 PM
BAG:nika1 add 83xMảnh Quỷ đất mẹ (old: 82) lydo: Nhặt từ map at 04/11/2023 7:17 PM
BAG:nika1 add 1xRada cấp 1 lydo: Nhặt từ map at 04/11/2023 7:18 PM
BAG:nika1 add 1xQuần vải thô lydo: Nhặt từ map at 04/11/2023 7:20 PM
BAG:nika1 add 33xĐá lục bảo (old: 32) lydo: Nhặt từ map at 04/11/2023 7:21 PM
BAG:nika1 add 47xMảnh Quỷ đất (old: 46) lydo: Nhặt từ map at 04/11/2023 7:21 PM
BAG:nika1 add 20xĐá Saphia (old: 19) lydo: Nhặt từ map at 04/11/2023 7:25 PM
BAG:nika1 add 48xMảnh Quỷ đất (old: 47) lydo: Nhặt từ map at 04/11/2023 7:25 PM
BAG:nika1 add 34xĐá Ruby (old: 33) lydo: Nhặt từ map at 04/11/2023 7:25 PM
BAG:nika1 add 35xĐá Ruby (old: 34) lydo: Nhặt từ map at 04/11/2023 7:26 PM
BAG:nika1 add 84xMảnh Quỷ đất mẹ (old: 83) lydo: Nhặt từ map at 04/11/2023 7:26 PM
BAG:nika1 add 85xMảnh Quỷ đất mẹ (old: 84) lydo: Nhặt từ map at 04/11/2023 7:26 PM
BAG:nika1 add 15xĐá thạch anh tím (old: 14) lydo: Nhặt từ map at 04/11/2023 7:26 PM
BAG:nika1 add 1xÁo vải thô lydo: Nhặt từ map at 04/11/2023 7:27 PM
BAG:nika1 add 36xNgọc Rồng 6 sao (old: 35) lydo: Nhặt từ map at 04/11/2023 7:27 PM
BAG:nika1 add 49xMảnh Quỷ đất (old: 48) lydo: Nhặt từ map at 04/11/2023 7:27 PM
BAG:nika1 add 37xNgọc Rồng 6 sao (old: 36) lydo: Nhặt từ map at 04/11/2023 7:27 PM
BAG:nika1 add 50xMảnh Quỷ đất (old: 49) lydo: Nhặt từ map at 04/11/2023 7:28 PM
BAG:nika1 add 86xMảnh Quỷ đất mẹ (old: 85) lydo: Nhặt từ map at 04/11/2023 7:28 PM
BAG:nika1 add 36xĐá Ruby (old: 35) lydo: Nhặt từ map at 04/11/2023 7:29 PM
BAG:nika1 add 51xMảnh Quỷ đất (old: 50) lydo: Nhặt từ map at 04/11/2023 7:29 PM
BAG:nika1 add 1xQuần vải thô lydo: Nhặt từ map at 04/11/2023 7:29 PM
BAG:nika1 add 52xMảnh Quỷ đất (old: 51) lydo: Nhặt từ map at 04/11/2023 7:30 PM
BAG:nika1 add 1xÁo vải thô lydo: Nhặt từ map at 04/11/2023 7:30 PM
BAG:nika1 add 53xMảnh Quỷ đất (old: 52) lydo: Nhặt từ map at 04/11/2023 7:31 PM
BAG:nika1 add 79xMảnh Quỷ bay (old: 78) lydo: Nhặt từ map at 04/11/2023 7:31 PM
BAG:nika1 add 23xĐá Titan (old: 22) lydo: Nhặt từ map at 04/11/2023 7:31 PM
BAG:nika1 add 37xĐá Ruby (old: 36) lydo: Nhặt từ map at 04/11/2023 7:31 PM
BAG:nika1 add 54xMảnh Quỷ đất (old: 53) lydo: Nhặt từ map at 04/11/2023 7:32 PM
BAG:nika1 add 38xĐá Ruby (old: 37) lydo: Nhặt từ map at 04/11/2023 7:32 PM
BAG:nika1 add 24xĐá Titan (old: 23) lydo: Nhặt từ map at 04/11/2023 7:32 PM
BAG:nika1 add 80xMảnh Quỷ bay (old: 79) lydo: Nhặt từ map at 04/11/2023 7:32 PM
BAG:nika1 add 16xĐá thạch anh tím (old: 15) lydo: Nhặt từ map at 04/11/2023 7:33 PM
BAG:nika1 add 25xĐá Titan (old: 24) lydo: Nhặt từ map at 04/11/2023 7:33 PM
BAG:nika1 add 1xQuần vải thô lydo: Nhặt từ map at 04/11/2023 7:33 PM
BAG:nika1 add 55xMảnh Quỷ đất (old: 54) lydo: Nhặt từ map at 04/11/2023 7:34 PM
BAG:nika1 add 21xĐá Saphia (old: 20) lydo: Nhặt từ map at 04/11/2023 7:34 PM
BAG:nika1 add 81xMảnh Quỷ bay (old: 80) lydo: Nhặt từ map at 04/11/2023 7:35 PM
BAG:nika1 add 56xMảnh Quỷ đất (old: 55) lydo: Nhặt từ map at 04/11/2023 7:35 PM
BAG:nika1 add 8xĐá Vĩnh Hằng (old: 7) lydo: Mua santa at 04/11/2023 7:37 PM
BAG:nika1 add 8xĐá Hắc Hóa (old: 7) lydo: Mua santa at 04/11/2023 7:37 PM
BAG:nika1 add 9xĐá Vĩnh Hằng (old: 8) lydo: Mua santa at 04/11/2023 7:38 PM
BAG:nika1 add 9xĐá Hắc Hóa (old: 8) lydo: Mua santa at 04/11/2023 7:38 PM
BAG:nika1 add 10xĐá Vĩnh Hằng (old: 9) lydo: Mua santa at 04/11/2023 7:38 PM
BAG:nika1 add 10xĐá Hắc Hóa (old: 9) lydo: Mua santa at 04/11/2023 7:38 PM
BAG:nika1 add 11xĐá Vĩnh Hằng (old: 10) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 11xĐá Hắc Hóa (old: 10) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 12xĐá Vĩnh Hằng (old: 11) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 12xĐá Hắc Hóa (old: 11) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 13xĐá Vĩnh Hằng (old: 12) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 13xĐá Hắc Hóa (old: 12) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 14xĐá Vĩnh Hằng (old: 13) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 14xĐá Hắc Hóa (old: 13) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 15xĐá Vĩnh Hằng (old: 14) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 15xĐá Hắc Hóa (old: 14) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 16xĐá Vĩnh Hằng (old: 15) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 16xĐá Hắc Hóa (old: 15) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 17xĐá Vĩnh Hằng (old: 16) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 17xĐá Hắc Hóa (old: 16) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 18xĐá Vĩnh Hằng (old: 17) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 18xĐá Hắc Hóa (old: 17) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 19xĐá Vĩnh Hằng (old: 18) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 19xĐá Hắc Hóa (old: 18) lydo: Mua santa at 04/11/2023 7:41 PM
BAG:nika1 add 20xĐá Vĩnh Hằng (old: 19) lydo: Mua santa at 04/11/2023 7:42 PM
BAG:nika1 add 20xĐá Hắc Hóa (old: 19) lydo: Mua santa at 04/11/2023 7:42 PM
BAG:nika1 add 1xQuần lông đỏ lydo: Cường Hóa trang bị at 04/11/2023 7:43 PM
BAG:nika1 add 1xQuần lưỡng long lydo: Cường Hóa trang bị at 04/11/2023 7:43 PM
BAG:nika1 add 1xQuần lưỡng long lydo: Lấy từ body vào hành trang at 04/11/2023 7:43 PM
BAG:nika1 add 1xQuần lông đỏ lydo: Cường Hóa trang bị at 04/11/2023 7:44 PM
BAG:nika1 add 1xQuần lưỡng long lydo: Cường Hóa trang bị at 04/11/2023 7:44 PM
BAG:nika1 add 1xQuần lông đỏ lydo: Cường Hóa trang bị at 04/11/2023 7:44 PM
BAG:nika1 add 1xQuần lưỡng long lydo: Cường Hóa trang bị at 04/11/2023 7:44 PM
